Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,HAI-1 Achievement Threshold,HAI-1 Benchmark,HAI-1 Baseline Rate,HAI-1 Performance Rate,HAI-1 Achievement Points,HAI-1 Improvement Points,HAI-1 Measure Score,HAI-2 Achievement Threshold,HAI-2 Benchmark,HAI-2 Baseline Rate,HAI-2 Performance Rate,HAI-2 Achievement Points,HAI-2 Improvement Points,HAI-2 Measure Score,Combined SSI Measure Score,HAI-3 Achievement Threshold,HAI-3 Benchmark,HAI-3 Baseline Rate,HAI-3 Performance Rate,HAI-3 Achievement Points,HAI-3 Improvement Points,HAI-3 Measure Score,HAI-4 Achievement Threshold,HAI-4 Benchmark,HAI-4 Baseline Rate,HAI-4 Performance Rate,HAI-4 Achievement Points,HAI-4 Improvement Points,HAI-4 Measure Score,HAI-5 Achievement Threshold,HAI-5 Benchmark,HAI-5 Baseline Rate,HAI-5 Performance Rate,HAI-5 Achievement Points,HAI-5 Improvement Points,HAI-5 Measure Score,HAI-6 Achievement Threshold,HAI-6 Benchmark,HAI-6 Baseline Rate,HAI-6 Performance Rate,HAI-6 Achievement Points,HAI-6 Improvement Points,HAI-6 Measure Score,PC-01 Achievement Threshold,PC-01 Benchmark,PC-01 Baseline Rate,PC-01 Performance Rate,PC-01 Achievement Points,PC-01 Improvement Points,PC-01 Measure Score
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,CLEBURNE,TX,76033,Johnson,0.784,0.000,0.000,0.000,10 out of 10,0 out of 9,10 out of 10,0.828,0.000,0.000,0.982,0 out of 10,0 out of 9,0 out of 10,10 out of 10,0.781,0.000,0.742,0.000,10 out of 10,9 out of 9,10 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.912,0.587,4 out of 10,3 out of 9,4 out of 10,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
450152,ADVENTHEALTH CENTRAL TEXAS,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542,Bell,0.784,0.000,Not Available,0.788,0 out of 10,Not Available,0 out of 10,0.828,0.000,Not Available,0.635,3 out of 10,Not Available,3 out of 10,0 out of 10,0.781,0.000,0.851,0.934,0 out of 10,0 out of 9,0 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,0.924,0.000,10 out of 10,9 out of 9,10 out of 10,0.852,0.091,0.497,1.195,0 out of 10,0 out of 9,0 out of 10,0.000000,0.000000,0.013333,0.031250,0 out of 10,0 out of 9,0 out of 10
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,DEL RIO,TX,78840,Val Verde,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.000,0.000,10 out of 10,0 out of 9,10 out of 10,0.000000,0.000000,0.016484,0.045113,0 out of 10,0 out of 9,0 out of 10
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,1311 EAST GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363,Kleberg,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,0.000,0.887,0 out of 10,0 out of 9,0 out of 10,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.000,0.191,8 out of 10,0 out of 9,8 out of 10,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
450165,METHODIST HOSPITAL SOUTH,1905 HWY 97 EAST,JOURDANTON,TX,78026,Atascosa,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,10 out of 10,0.781,0.000,0.790,0.000,10 out of 10,9 out of 9,10 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.593,0.740,2 out of 10,0 out of 9,2 out of 10,0.000000,0.000000,0.012821,0.016667,0 out of 10,0 out of 9,0 out of 10
450176,MISSION REGIONAL MEDICAL CENTER,900 SOUTH BRYAN ROAD,MISSION,TX,78572,Hidalgo,0.784,0.000,0.794,0.000,10 out of 10,9 out of 9,10 out of 10,0.828,0.000,0.372,0.281,6 out of 10,2 out of 9,6 out of 10,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,0.394,1.115,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,0.764,0.677,3 out of 10,1 out of 9,3 out of 10,0.000000,0.000000,0.000000,0.006250,0 out of 10,0 out of 9,0 out of 10
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,HOUSTON,TX,77008,Harris,0.784,0.000,0.939,0.977,0 out of 10,0 out of 9,0 out of 10,0.828,0.000,0.406,0.810,1 out of 10,0 out of 9,1 out of 10,1 out of 10,0.781,0.000,0.718,0.980,0 out of 10,0 out of 9,0 out of 10,0.722,0.000,0.716,0.542,3 out of 10,2 out of 9,3 out of 10,0.815,0.000,0.937,0.943,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,0.553,0.567,4 out of 10,0 out of 9,4 out of 10,0.000000,0.000000,0.012920,0.025237,0 out of 10,0 out of 9,0 out of 10
450187,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,BRENHAM,TX,77833,Washington,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,2.064,0.392,6 out of 10,8 out of 9,8 out of 10,0.000000,0.000000,0.023256,0.023810,0 out of 10,0 out of 9,0 out of 10
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,Hill,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,Not Available,Not Available,Not Available,Not Available,Not Available,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,"7200 CAMBRIDGE, 11TH FLOOR",HOUSTON,TX,77030,Harris,0.784,0.000,0.571,0.675,2 out of 10,0 out of 9,2 out of 10,0.828,0.000,0.866,0.717,2 out of 10,1 out of 9,2 out of 10,2 out of 10,0.781,0.000,1.032,0.770,1 out of 10,2 out of 9,2 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,0.445,1.035,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,1.004,0.649,3 out of 10,3 out of 9,3 out of 10,0.000000,0.000000,Not Available,Not Available,Not Available,Not Available,Not Available
450194,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,501 S RAGSDALE,JACKSONVILLE,TX,75766,Cherokee,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.370,0.704,2 out of 10,0 out of 9,2 out of 10,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
450196,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,PARIS,TX,75460,Lamar,0.784,0.000,1.810,0.807,0 out of 10,5 out of 9,5 out of 10,0.828,0.000,0.363,0.228,7 out of 10,3 out of 9,7 out of 10,8 out of 10,0.781,0.000,4.217,0.808,0 out of 10,8 out of 9,8 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,1.486,0.674,2 out of 10,5 out of 9,5 out of 10,0.852,0.091,1.013,0.149,9 out of 10,9 out of 9,9 out of 10,0.000000,0.000000,0.034483,0.000000,10 out of 10,9 out of 9,10 out of 10
450200,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,TEXARKANA,TX,75501,Bowie,0.784,0.000,1.038,0.746,1 out of 10,2 out of 9,2 out of 10,0.828,0.000,1.137,0.394,5 out of 10,6 out of 9,6 out of 10,0 out of 10,0.781,0.000,0.424,1.408,0 out of 10,0 out of 9,0 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,0.000,3.363,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,0.371,0.262,7 out of 10,3 out of 9,7 out of 10,0.000000,0.000000,0.000000,0.078431,0 out of 10,0 out of 9,0 out of 10
450203,MEDICAL CITY WEATHERFORD,713 E ANDERSON ST,WEATHERFORD,TX,76086,Parker,0.784,0.000,0.485,0.540,3 out of 10,0 out of 9,3 out of 10,0.828,0.000,0.000,0.300,6 out of 10,0 out of 9,6 out of 10,10 out of 10,0.781,0.000,0.000,0.000,10 out of 10,0 out of 9,10 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,0.000,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.403,0.182,8 out of 10,7 out of 9,8 out of 10,0.000000,0.000000,0.022222,0.051724,0 out of 10,0 out of 9,0 out of 10
450209,NORTHWEST TEXAS HOSPITAL,1501 S  COULTER ST,AMARILLO,TX,79106,Potter,0.784,0.000,1.508,0.803,0 out of 10,4 out of 9,4 out of 10,0.828,0.000,0.871,0.833,0 out of 10,0 out of 9,0 out of 10,0 out of 10,0.781,0.000,0.805,0.821,0 out of 10,0 out of 9,0 out of 10,0.722,0.000,Not Available,0.647,1 out of 10,Not Available,1 out of 10,0.815,0.000,2.271,0.889,0 out of 10,6 out of 9,6 out of 10,0.852,0.091,1.032,0.547,4 out of 10,5 out of 9,5 out of 10,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,1201 WEST FRANK STREET,LUFKIN,TX,75901,Angelina,0.784,0.000,0.435,1.002,0 out of 10,0 out of 9,0 out of 10,0.828,0.000,0.177,0.000,10 out of 10,9 out of 9,10 out of 10,10 out of 10,0.781,0.000,1.832,0.000,10 out of 10,9 out of 9,10 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,2.165,2.418,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,1.037,0.655,3 out of 10,4 out of 9,4 out of 10,0.000000,0.000000,0.062500,0.038462,0 out of 10,3 out of 9,3 out of 10
450213,UNIVERSITY HEALTH SYSTEM,4502 MEDICAL DR,SAN ANTONIO,TX,78229,Bexar,0.784,0.000,0.800,0.861,0 out of 10,0 out of 9,0 out of 10,0.828,0.000,1.289,1.260,0 out of 10,0 out of 9,0 out of 10,4 out of 10,0.781,0.000,2.352,1.254,0 out of 10,4 out of 9,4 out of 10,0.722,0.000,1.817,0.553,3 out of 10,6 out of 9,6 out of 10,0.815,0.000,1.415,0.525,4 out of 10,6 out of 9,6 out of 10,0.852,0.091,1.372,0.746,2 out of 10,4 out of 9,4 out of 10,0.000000,0.000000,0.156250,0.000000,10 out of 10,9 out of 9,10 out of 10
450222,HCA HOUSTON HEALTHCARE CONROE,504 MEDICAL CENTER BLVD,CONROE,TX,77304,Montgomery,0.784,0.000,1.105,1.033,0 out of 10,0 out of 9,0 out of 10,0.828,0.000,0.485,0.410,5 out of 10,1 out of 9,5 out of 10,0 out of 10,0.781,0.000,0.000,0.874,0 out of 10,0 out of 9,0 out of 10,0.722,0.000,Not Available,0.959,0 out of 10,Not Available,0 out of 10,0.815,0.000,1.679,1.548,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,0.915,0.625,3 out of 10,3 out of 9,3 out of 10,0.000000,0.000000,0.043478,0.017857,0 out of 10,5 out of 9,5 out of 10
450229,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,TX,79601,Taylor,0.784,0.000,0.354,0.898,0 out of 10,0 out of 9,0 out of 10,0.828,0.000,0.419,0.792,1 out of 10,0 out of 9,1 out of 10,7 out of 10,0.781,0.000,0.226,0.187,7 out of 10,1 out of 9,7 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,0.593,0.874,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,0.492,0.305,7 out of 10,4 out of 9,7 out of 10,0.000000,0.000000,0.111111,0.040541,0 out of 10,6 out of 9,6 out of 10
450231,BAPTIST ST ANTHONY'S HOSPITAL,1600 WALLACE BLVD,AMARILLO,TX,79106,Potter,0.784,0.000,0.594,0.000,10 out of 10,9 out of 9,10 out of 10,0.828,0.000,0.513,0.175,8 out of 10,6 out of 9,8 out of 10,3 out of 10,0.781,0.000,0.995,0.849,0 out of 10,1 out of 9,1 out of 10,0.722,0.000,2.679,0.000,10 out of 10,9 out of 9,10 out of 10,0.815,0.000,0.197,0.433,5 out of 10,0 out of 9,5 out of 10,0.852,0.091,0.872,0.798,1 out of 10,0 out of 9,1 out of 10,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,Gonzales,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,Not Available,Not Available,Not Available,Not Available,Not Available,0.000000,0.000000,0.075949,0.000000,10 out of 10,9 out of 9,10 out of 10
450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,Hopkins,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,1.278,0.000,10 out of 10,9 out of 9,10 out of 10,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.575,0.000,10 out of 10,9 out of 9,10 out of 10,0.000000,0.000000,0.083333,0.000000,10 out of 10,9 out of 9,10 out of 10
450237,CHRISTUS SANTA ROSA MEDICAL CENTER,2827 BABCOCK ROAD,SAN ANTONIO,TX,78229,Bexar,0.784,0.000,1.643,1.585,0 out of 10,0 out of 9,0 out of 10,0.828,0.000,0.844,0.599,3 out of 10,2 out of 9,3 out of 10,5 out of 10,0.781,0.000,1.022,0.638,2 out of 10,3 out of 9,3 out of 10,0.722,0.000,0.000,0.000,10 out of 10,0 out of 9,10 out of 10,0.815,0.000,1.104,0.703,2 out of 10,3 out of 9,3 out of 10,0.852,0.091,0.812,0.439,5 out of 10,5 out of 9,5 out of 10,0.000000,0.000000,0.010274,0.018587,0 out of 10,0 out of 9,0 out of 10
450271,WISE REGIONAL HEALTH SYSTEM,609 MEDICAL CENTER DRIVE,DECATUR,TX,76234,Wise,0.784,0.000,1.291,0.277,6 out of 10,7 out of 9,7 out of 10,0.828,0.000,0.381,0.000,10 out of 10,9 out of 9,10 out of 10,0 out of 10,0.781,0.000,0.718,1.552,0 out of 10,0 out of 9,0 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,2.433,1.274,0 out of 10,4 out of 9,4 out of 10,0.000000,0.000000,0.044118,0.023810,0 out of 10,4 out of 9,4 out of 10
450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,Hays,0.784,0.000,0.000,Not Available,Not Available,Not Available,Not Available,0.828,0.000,0.709,0.000,10 out of 10,9 out of 9,10 out of 10,10 out of 10,0.781,0.000,0.000,0.000,10 out of 10,0 out of 9,10 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.235,0.555,4 out of 10,0 out of 9,4 out of 10,0.000000,0.000000,0.000000,0.037037,0 out of 10,0 out of 9,0 out of 10
450289,HARRIS HEALTH SYSTEM,2525 HOLLY HALL,HOUSTON,TX,77054,Harris,0.784,0.000,1.026,1.203,0 out of 10,0 out of 9,0 out of 10,0.828,0.000,0.869,1.011,0 out of 10,0 out of 9,0 out of 10,0 out of 10,0.781,0.000,1.954,1.856,0 out of 10,0 out of 9,0 out of 10,0.722,0.000,1.214,2.095,0 out of 10,0 out of 9,0 out of 10,0.815,0.000,1.050,1.146,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,0.759,0.342,7 out of 10,6 out of 9,7 out of 10,0.000000,0.000000,0.010331,0.003413,0 out of 10,6 out of 9,6 out of 10
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,KAUFMAN,TX,75142,Kaufman,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.424,0.785,1 out of 10,0 out of 9,1 out of 10,0.000000,0.000000,0.000000,Not Available,Not Available,Not Available,Not Available
450299,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,Brazos,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,0.930,0.000,10 out of 10,9 out of 9,10 out of 10,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,1.306,0.507,5 out of 10,6 out of 9,6 out of 10,0.000000,0.000000,0.220000,0.037037,0 out of 10,8 out of 9,8 out of 10
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,Grayson,0.784,0.000,1.850,1.464,0 out of 10,2 out of 9,2 out of 10,0.828,0.000,0.515,0.616,3 out of 10,0 out of 9,3 out of 10,3 out of 10,0.781,0.000,0.250,1.389,0 out of 10,0 out of 9,0 out of 10,0.722,0.000,0.000,0.000,10 out of 10,0 out of 9,10 out of 10,0.815,0.000,1.866,1.762,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,1.230,0.355,6 out of 10,7 out of 9,7 out of 10,0.000000,0.000000,0.018182,0.000000,10 out of 10,9 out of 9,10 out of 10
450330,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,77469,Fort Bend,0.784,0.000,0.962,1.200,0 out of 10,0 out of 9,0 out of 10,0.828,0.000,0.505,0.000,10 out of 10,9 out of 9,10 out of 10,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,0.000,10 out of 10,Not Available,10 out of 10,0.852,0.091,0.285,0.000,10 out of 10,9 out of 9,10 out of 10,0.000000,0.000000,0.015306,0.011765,0 out of 10,2 out of 9,2 out of 10
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904,Tom Green,0.784,0.000,0.000,0.000,10 out of 10,0 out of 9,10 out of 10,0.828,0.000,0.000,0.000,10 out of 10,0 out of 9,10 out of 10,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,0.816,0.900,0 out of 10,0 out of 9,0 out of 10,0.000000,0.000000,0.023810,0.000000,10 out of 10,9 out of 9,10 out of 10
450346,BAPTIST BEAUMONT HOSPITAL,3080 COLLEGE STREET,BEAUMONT,TX,77701,Jefferson,0.784,0.000,0.223,0.861,0 out of 10,0 out of 9,0 out of 10,0.828,0.000,0.321,0.644,3 out of 10,0 out of 9,3 out of 10,2 out of 10,0.781,0.000,1.609,1.166,0 out of 10,2 out of 9,2 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,0.362,1.338,0 out of 10,0 out of 9,0 out of 10,0.852,0.091,0.512,0.524,4 out of 10,0 out of 9,4 out of 10,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
450347,HUNTSVILLE MEMORIAL HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,HUNTSVILLE,TX,77340,Walker,0.784,0.000,Not Available,2.650,0 out of 10,Not Available,0 out of 10,0.828,0.000,2.904,1.442,0 out of 10,5 out of 9,5 out of 10,0 out of 10,0.781,0.000,Not Available,1.580,0 out of 10,Not Available,0 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,1.048,0.784,1 out of 10,2 out of 9,2 out of 10,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,411 N BELKNAP ST,STEPHENVILLE,TX,76401,Erath,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,1.527,0.662,3 out of 10,6 out of 9,6 out of 10,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,Hunt,0.784,0.000,0.564,0.450,4 out of 10,2 out of 9,4 out of 10,0.828,0.000,0.000,0.782,1 out of 10,0 out of 9,1 out of 10,Not Available,0.781,0.000,0.000,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,1.207,0.641,2 out of 10,4 out of 9,4 out of 10,0.852,0.091,0.277,0.689,2 out of 10,0 out of 9,2 out of 10,0.000000,0.000000,0.038462,0.090909,0 out of 10,0 out of 9,0 out of 10
450358,HOUSTON METHODIST HOSPITAL,6565 FANNIN,HOUSTON,TX,77030,Harris,0.784,0.000,1.448,0.899,0 out of 10,3 out of 9,3 out of 10,0.828,0.000,0.837,0.785,1 out of 10,0 out of 9,1 out of 10,0 out of 10,0.781,0.000,1.089,1.151,0 out of 10,0 out of 9,0 out of 10,0.722,0.000,0.677,0.619,2 out of 10,0 out of 9,2 out of 10,0.815,0.000,0.671,0.702,2 out of 10,0 out of 9,2 out of 10,0.852,0.091,0.999,0.905,0 out of 10,1 out of 9,1 out of 10,0.000000,0.000000,0.000000,0.037383,0 out of 10,0 out of 9,0 out of 10
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DR,COLUMBUS,TX,78934,Colorado,0.784,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.828,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.781,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.852,0.091,Not Available,Not Available,Not Available,Not Available,Not Available,0.000000,0.000000,0.000000,0.038462,0 out of 10,0 out of 9,0 out of 10
450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,2400 N INTERSTATE HIGHWAY 35E,WAXAHACHIE,TX,75165,Ellis,0.784,0.000,2.168,1.520,0 out of 10,2 out of 9,2 out of 10,0.828,0.000,0.000,1.429,0 out of 10,0 out of 9,0 out of 10,1 out of 10,0.781,0.000,0.686,0.731,1 out of 10,0 out of 9,1 out of 10,0.722,0.000,Not Available,Not Available,Not Available,Not Available,Not Available,0.815,0.000,3.313,0.000,10 out of 10,9 out of 9,10 out of 10,0.852,0.091,1.139,0.672,3 out of 10,4 out of 9,4 out of 10,0.000000,0.000000,0.000000,0.000000,10 out of 10,0 out of 9,10 out of 10
