"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends.","Patients who reported PROBABLY YES they would recommend the facility to family or friends.","Patients who reported NO, they would not recommend the facility to family or friends.","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,DALLAS,(214) 345-6789,97,3,0,98,91,8,1,95,88,10,2,95,85,13,2,94,,2986,712,25,10/01/2018,09/30/2019
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,TX,77414,MATAGORDA,(979) 245-6383,97,3,0,98,90,8,2,94,80,18,2,93,75,24,1,91,,1450,294,20,10/01/2018,09/30/2019
450469,WILSON N JONES REGIONAL MEDICAL CENTER,500 N HIGHLAND AVENUE,SHERMAN,TX,75091,GRAYSON,(903) 870-4611,97,3,0,98,90,8,2,94,86,11,3,94,83,13,4,93,,980,195,20,10/01/2018,09/30/2019
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,PLAINVIEW,TX,79072,HALE,(806) 296-5531,97,3,0,98,93,6,1,96,87,11,2,95,84,14,2,93,,824,204,27,10/01/2018,09/30/2019
450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,TX,76903,TOM GREEN,(325) 653-6741,97,3,0,99,93,6,1,96,87,12,1,95,89,10,1,96,,2352,627,29,10/01/2018,09/30/2019
450584,WILBARGER GENERAL HOSPITAL,920 HILLCREST DR,VERNON,TX,76384,WILBARGER,(940) 552-9351,,,,,,,,,,,,,,,,,4,,,,,
450597,CUERO REGIONAL HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,DE WITT,(361) 275-6191,98,2,0,99,94,5,1,97,88,9,3,94,76,22,2,91,,699,220,32,10/01/2018,09/30/2019
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,GILLESPIE,(830) 997-4353,,,,,,,,,,,,,,,,,4,,,,,
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,TARRANT,(817) 848-4000,98,2,0,99,92,7,1,95,91,8,1,96,86,12,2,94,,2375,523,26,10/01/2018,09/30/2019
450643,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,LAREDO,TX,78041,WEBB,(956) 523-2000,96,4,0,98,92,7,1,95,87,11,2,95,86,12,2,95,,1744,330,19,10/01/2018,09/30/2019
450678,BAYLOR SCOTT & WHITE MEDICAL CENTER-WHITE ROCK,9440 POPPY DR,DALLAS,TX,75218,DALLAS,(214) 324-6100,95,4,1,97,90,7,3,94,79,17,4,92,76,22,2,90,,1483,287,21,10/01/2018,09/30/2019
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,LUBBOCK,(806) 775-8200,98,1,1,99,93,5,2,95,89,8,3,95,87,10,3,94,,1576,347,22,10/01/2018,09/30/2019
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3000 N I-35,DENTON,TX,76201,DENTON,(940) 898-7000,96,4,0,98,93,6,1,96,91,7,2,95,87,13,0,96,,1831,395,22,10/01/2018,09/30/2019
450755,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,LEVELLAND,TX,79336,HOCKLEY,(806) 894-4963,99,1,0,100,95,4,1,97,87,13,0,95,92,8,0,97,3,210,63,31,10/01/2018,09/30/2019
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,PLANO,TX,75093,COLLIN,(972) 981-8000,97,3,0,98,91,6,3,94,89,9,2,95,88,10,2,95,,2578,632,25,10/01/2018,09/30/2019
450774,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,HOUSTON,TX,77090,HARRIS,(281) 539-2900,99,1,0,99,92,7,1,96,90,9,1,96,93,6,1,97,,930,241,26,10/01/2018,09/30/2019
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,TX,76132,TARRANT,(817) 433-5000,98,2,0,99,94,5,1,97,92,7,1,96,91,7,2,96,,4039,1024,28,10/01/2018,09/30/2019
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,75504,BOWIE,(903) 614-1000,96,4,0,98,89,9,2,93,86,13,1,95,84,15,1,94,,2743,753,28,10/01/2018,09/30/2019
450808,NORTHWEST HILLS SURGICAL HOSPITAL,6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,TX,78731,TRAVIS,(512) 346-1994,98,2,0,99,92,7,1,96,89,10,1,95,87,12,1,95,,3077,782,25,10/01/2018,09/30/2019
450828,CHRISTUS SPOHN HOSPITAL ALICE,2500 E MAIN STREET,ALICE,TX,78332,JIM WELLS,(361) 661-8016,94,5,1,97,94,4,2,96,86,11,3,94,78,21,1,92,3,282,52,19,10/01/2018,09/30/2019
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,75013,COLLIN,(972) 747-6197,96,3,1,98,93,6,1,96,90,8,2,95,84,15,1,94,,1358,326,24,10/01/2018,09/30/2019
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,5601 WARREN PARKWAY,FRISCO,TX,75034,DENTON,(214) 618-2000,97,2,1,98,90,8,2,94,93,5,2,96,92,6,2,96,,1348,303,23,10/01/2018,09/30/2019
450860,SUGAR LAND SURGICAL HOSPITAL LLP,16906 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,(281) 243-1000,99,1,0,99,92,7,1,95,91,8,1,96,89,9,2,95,,955,219,23,10/01/2018,09/30/2019
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,1814 ROSELAND BOULEVARD,TYLER,TX,75701,SMITH,(903) 525-3300,98,2,0,99,91,7,2,95,91,6,3,95,90,8,2,96,,996,331,33,10/01/2018,09/30/2019
450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539,HIDALGO,(956) 362-8677,,,,,,,,,,,,,,,,,4,,,,,
450871,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,TX,78746,TRAVIS,(512) 347-9888,97,2,1,98,92,7,1,96,90,9,1,95,90,8,2,96,,1694,281,17,10/01/2018,09/30/2019
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST INTERSTATE 635 SUITE 101,IRVING,TX,75063,DALLAS,(972) 868-4000,99,1,0,99,94,4,2,96,90,8,2,95,89,9,2,96,,755,192,25,10/01/2018,09/30/2019
450876,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,TX,79416,LUBBOCK,(806) 687-7777,98,2,0,99,90,9,1,94,90,9,1,95,93,7,0,98,,379,133,35,10/01/2018,09/30/2019
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,TARRANT,(682) 703-5600,98,2,0,99,93,6,1,97,90,8,2,96,91,7,2,96,,1076,303,28,10/01/2018,09/30/2019
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850 E STATE HIGHWAY 114,TROPHY CLUB,TX,76262,DENTON,(817) 837-4600,97,2,1,98,93,5,2,96,94,4,2,96,84,14,2,93,,635,136,22,10/01/2018,09/30/2019
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,TARRANT,(817) 748-8700,99,1,0,99,93,6,1,96,93,6,1,97,93,6,1,97,,1778,506,28,10/01/2018,09/30/2019
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,DALLAS,(214) 647-5300,97,3,0,99,91,7,2,94,93,6,1,96,90,9,1,96,,1458,396,27,10/01/2018,09/30/2019
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,6020 W PARKER ROAD,PLANO,TX,75093,COLLIN,(972) 403-2700,98,2,0,99,92,6,2,95,92,7,1,96,89,10,1,96,,4394,1065,24,10/01/2018,09/30/2019
451333,MARTIN COUNTY HOSPITAL DISTRICT,600 E INTERSTATE 20,STANTON,TX,79782,MARTIN,(432) 756-3345,76,-1,25,75,74,1,25,75,97,3,0,99,99,1,0,100,3,77,21,28,10/01/2018,09/30/2019
451386,MEMORIAL HOSPITAL,224 E SECOND STREET,DUMAS,TX,79029,MOORE,(806) 935-7171,,,,,,,,,,,,,,,,,4,,,,,
451387,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,UVALDE,TX,78801,UVALDE,(830) 278-6251,98,2,0,99,94,5,1,97,90,7,3,95,87,12,1,95,,1483,258,25,10/01/2018,09/30/2019
460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UTAH,(801) 373-7850,95,5,0,97,87,11,2,92,82,15,3,93,81,18,1,93,,6490,1476,23,10/01/2018,09/30/2019
460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,WEBER,(801) 387-2800,95,5,0,97,89,10,1,94,81,17,2,93,82,16,2,93,,3045,738,24,10/01/2018,09/30/2019
460006,LDS HOSPITAL,8TH AVENUE AND C STREET,SALT LAKE CITY,UT,84143,SALT LAKE,(801) 408-1100,97,3,0,98,90,8,2,94,88,10,2,95,85,13,2,94,,6634,1709,26,10/01/2018,09/30/2019
460007,CEDAR CITY HOSPITAL,1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,IRON,(435) 868-5800,97,3,0,99,92,7,1,95,87,11,2,94,88,11,1,95,,2051,627,31,10/01/2018,09/30/2019
460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,SALT LAKE,(801) 581-2121,98,2,0,99,93,6,1,96,92,7,1,96,91,7,2,96,,4653,1223,26,10/01/2018,09/30/2019
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,SALT LAKE,(801) 507-7000,95,5,0,97,89,9,2,94,85,12,3,94,84,14,2,94,,9984,2487,25,10/01/2018,09/30/2019
460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,CACHE,(435) 716-1000,98,2,0,99,90,8,2,94,88,11,1,95,86,13,1,94,,2446,639,26,10/01/2018,09/30/2019
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH,ROOSEVELT,UT,84066,DUCHESNE,(435) 722-4691,97,3,0,98,89,9,2,93,83,14,3,93,74,24,2,90,,1308,312,24,10/01/2018,09/30/2019
460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,WASHINGTON,(435) 251-2100,97,3,0,98,89,9,2,94,86,12,2,94,88,11,1,95,,5664,1714,30,10/01/2018,09/30/2019
460023,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,UTAH,(801) 855-3305,97,3,0,98,89,9,2,93,87,11,2,94,84,15,1,94,,3294,727,22,10/01/2018,09/30/2019
460026,SEVIER VALLEY HOSPITAL,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,SEVIER,(435) 893-4100,97,3,0,98,87,10,3,92,82,15,3,93,81,18,1,93,,1447,461,32,10/01/2018,09/30/2019
460039,BEAR RIVER VALLEY HOSPITAL,905 NORTH 1000 WEST,TREMONTON,UT,84337,BOX ELDER,(435) 207-4500,98,2,0,99,94,5,1,97,89,11,0,95,84,15,1,94,,933,255,27,10/01/2018,09/30/2019
460043,OREM COMMUNITY HOSPITAL,331 NORTH 400 WEST,OREM,UT,84057,UTAH,(801) 714-3300,96,4,0,98,88,10,2,93,80,17,3,92,78,19,3,92,,886,187,21,10/01/2018,09/30/2019
460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,SALT LAKE,(801) 501-2600,97,3,0,98,89,9,2,94,85,13,2,94,84,14,2,94,,3753,1073,29,10/01/2018,09/30/2019
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,MURRAY,UT,84107,SALT LAKE,(801) 314-4100,99,1,0,99,90,8,2,94,90,8,2,95,91,8,1,96,,2818,844,30,10/01/2018,09/30/2019
460057,PARK CITY HOSPITAL,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,SUMMIT,(435) 658-6700,98,2,0,99,90,8,2,94,90,9,1,96,90,9,1,96,,2597,698,27,10/01/2018,09/30/2019
460058,RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,RIVERTON,UT,84065,SALT LAKE,(801) 285-4000,97,3,0,98,90,8,2,94,88,10,2,94,88,10,2,95,,4879,1000,20,10/01/2018,09/30/2019
460061,LAYTON HOSPITAL,201 WEST LAYTON PARKWAY,LAYTON,UT,84041,DAVIS,(801) 543-6703,,,,,,,,,,,,,,,,,4,,,,,
461300,DELTA COMMUNITY HOSPITAL,126 SOUTH WHITE SAGE AVENUE,DELTA,UT,84624,MILLARD,(435) 864-5591,99,1,0,99,96,4,0,98,91,7,2,96,91,9,0,97,3,251,87,35,10/01/2018,09/30/2019
461301,FILLMORE COMMUNITY HOSPITAL,674 SOUTH HIGHWAY 99,FILLMORE,UT,84631,MILLARD,(435) 743-5591,99,1,0,100,97,2,1,99,93,7,0,97,87,13,0,95,3,76,31,41,10/01/2018,09/30/2019
461303,SANPETE VALLEY HOSPITAL - CAH,1100 SOUTH MEDICAL DRIVE,MOUNT PLEASANT,UT,84647,SANPETE,(435) 462-4123,97,3,0,98,90,8,2,94,87,11,2,94,78,20,2,91,,916,273,30,10/01/2018,09/30/2019
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,48 WEST 1500 NORTH,NEPHI,UT,84648,JUAB,(435) 623-3000,98,2,0,99,92,6,2,95,85,14,1,95,91,8,1,96,,591,170,29,10/01/2018,09/30/2019
461307,HEBER VALLEY HOSPITAL,1485 SOUTH HIGHWAY 40,HEBER CITY,UT,84032,WASATCH,(435) 654-2500,96,3,1,98,89,10,1,94,82,16,2,93,82,17,1,93,,920,270,29,10/01/2018,09/30/2019
461333,GARFIELD MEMORIAL HOSPITAL,200 NORTH 400 EAST,PANGUITCH,UT,84759,GARFIELD,(435) 676-8811,96,3,1,97,90,9,1,95,75,25,0,93,86,7,7,91,3,69,26,38,10/01/2018,09/30/2019
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,WASHINGTON,(802) 371-4100,97,2,1,98,89,8,3,93,84,13,3,92,80,18,2,92,,1804,554,31,10/01/2018,09/30/2019
470003,UNIV. OF VERMONT - FLETCHER ALLEN HEALTH CARE,111 COLCHESTER AVE,BURLINGTON,VT,5401,CHITTENDEN,(802) 847-0000,98,2,0,99,93,6,1,96,82,16,2,93,84,15,1,94,,3608,956,31,10/01/2018,09/30/2019
470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,RUTLAND,(802) 775-7111,98,2,0,99,91,7,2,95,86,12,2,94,80,19,1,93,,3362,1176,35,10/01/2018,09/30/2019
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,BENNINGTON,(802) 442-6361,98,2,0,99,92,7,1,96,87,10,3,94,87,10,3,95,,1008,340,34,10/01/2018,09/30/2019
471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,1315 HOSPITAL DRIVE,SAINT JOHNSBURY,VT,5819,CALEDONIA,(802) 748-7400,98,2,0,99,94,5,1,97,81,17,2,93,80,19,1,93,,1322,248,29,10/01/2018,09/30/2019
490001,NORTON COMMUNITY HOSPITAL,100 15TH NW STREET,NORTON,VA,24273,NORTON CITY,(276) 439-1000,95,4,1,97,91,7,2,94,83,15,2,93,78,21,1,92,,1501,341,23,10/01/2018,09/30/2019
490019,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,501 SUNSET LANE,CULPEPER,VA,22701,CULPEPER,(540) 829-4100,96,3,1,98,90,8,2,94,82,16,2,93,77,20,3,91,,1086,242,22,10/01/2018,09/30/2019
490022,MARY WASHINGTON HOSPITAL,1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,FREDERICKSBURG CITY,(540) 741-1100,98,2,0,99,94,5,1,96,87,11,2,94,85,14,1,94,,6087,1987,33,10/01/2018,09/30/2019
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,BOX 980510   1250 EAST MARSHALL STREET,RICHMOND,VA,23298,RICHMOND CITY,(804) 828-0938,95,4,1,97,91,8,1,95,81,15,4,93,79,18,3,91,,2762,525,20,10/01/2018,09/30/2019
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,20480 MARKET STREET,ONANCOCK,VA,23417,ACCOMACK,(757) 414-8000,97,3,0,98,94,5,1,97,87,11,2,94,79,18,3,91,,1507,383,25,10/01/2018,09/30/2019
490038,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,MARION,VA,24354,SMYTH,(276) 378-1000,97,3,0,99,93,6,1,96,83,15,2,93,71,28,1,90,,1462,374,26,10/01/2018,09/30/2019
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,8700 SUDLEY RD,MANASSAS,VA,20110,MANASSAS CITY,(703) 369-8000,96,4,0,98,92,6,2,95,83,14,3,93,81,16,3,92,,1577,405,26,10/01/2018,09/30/2019
490052,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,23601,NEWPORT NEWS CITY,(757) 594-2000,97,3,0,99,93,5,2,95,88,11,1,95,87,11,2,94,,6110,1795,29,10/01/2018,09/30/2019
490053,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,ABINGDON,VA,24211,WASHINGTON,(276) 258-1000,98,2,0,99,92,6,2,95,86,12,2,94,86,13,1,95,,1280,351,27,10/01/2018,09/30/2019
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,TAPPAHANNOCK,VA,22560,ESSEX,(804) 443-6189,98,2,0,99,93,6,1,96,88,10,2,94,83,16,1,94,,1341,385,29,10/01/2018,09/30/2019
490098,COMMUNITY MEMORIAL HOSPITAL,1755 NORTH MECKLENBURG AVENUE,SOUTH HILL,VA,23970,MECKLENBURG,(434) 447-3151,98,2,0,99,90,8,2,94,80,19,1,93,78,21,1,92,,1321,366,28,10/01/2018,09/30/2019
490120,CHESAPEAKE REGIONAL MEDICAL CENTER,"736 BATTLEFIELD BLVD, NORTH",CHESAPEAKE,VA,23320,CHESAPEAKE CITY,(757) 312-8121,97,3,0,98,93,6,1,96,86,11,3,94,83,14,3,93,,3640,875,24,10/01/2018,09/30/2019
490130,RIVERSIDE WALTER REED HOSPITAL,7519 HOSPITAL ROAD,GLOUCESTER,VA,23061,GLOUCESTER,(804) 693-8800,98,2,0,99,95,4,1,97,88,10,2,95,82,15,3,92,,1514,411,27,10/01/2018,09/30/2019
490140,"STAFFORD HOSPITAL, LLC",101 HOSPITAL CENTER BOULEVARD,STAFFORD,VA,22554,STAFFORD,(540) 741-9000,97,3,0,98,94,5,1,97,87,11,2,95,87,11,2,95,,2286,604,26,10/01/2018,09/30/2019
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,VA,23185,JAMES CITY,(757) 345-3000,98,2,0,99,93,6,1,96,90,9,1,95,87,10,3,94,,1455,400,27,10/01/2018,09/30/2019
490144,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,15225 HEALTHCOTE BOULEVARD,HAYMARKET,VA,20169,PRINCE WILLIAM,(571) 284-1000,97,3,0,98,91,8,1,95,85,14,1,94,80,18,2,93,,694,188,27,10/01/2018,09/30/2019
500001,NORTHWEST HOSPITAL & MEDICAL CENTER,1550 NORTH 115TH STREET,SEATTLE,WA,98133,KING,(206) 368-1700,97,3,0,98,91,7,2,94,83,15,2,93,85,13,2,94,,5106,1461,29,10/01/2018,09/30/2019
500002,PROVIDENCE ST MARY MEDICAL CENTER,401 W POPLAR ST,WALLA WALLA,WA,99362,WALLA WALLA,(509) 522-5900,96,4,0,98,91,7,2,94,84,13,3,93,84,14,2,93,,1171,351,30,10/01/2018,09/30/2019
500003,SKAGIT VALLEY HOSPITAL,1415 KINCAID STREET,MOUNT VERNON,WA,98274,SKAGIT,(360) 424-4111,97,3,0,98,89,9,2,94,77,21,2,91,75,23,2,90,,1578,507,32,10/01/2018,09/30/2019
500007,ISLAND HOSPITAL,1211 24TH STREET,ANACORTES,WA,98221,SKAGIT,(360) 299-1300,97,3,0,98,89,9,2,94,83,15,2,93,84,14,2,94,,1087,425,39,10/01/2018,09/30/2019
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST,SEATTLE,WA,98195,KING,(206) 598-3300,97,3,0,98,92,7,1,95,88,11,1,95,90,9,1,96,,6419,1473,25,10/01/2018,09/30/2019
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,1321 COLBY AVENUE,EVERETT,WA,98201,SNOHOMISH,(425) 261-2000,96,3,1,98,90,8,2,94,83,14,3,93,84,14,2,94,,5208,1374,26,10/01/2018,09/30/2019
500019,PROVIDENCE CENTRALIA HOSPITAL,914 S SCHEUBER ROAD,CENTRALIA,WA,98531,LEWIS,(360) 736-2803,97,3,0,98,89,9,2,94,86,12,2,94,79,19,2,92,,1170,308,26,10/01/2018,09/30/2019
500024,PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,OLYMPIA,WA,98506,THURSTON,(360) 491-9480,95,4,1,97,89,9,2,94,83,15,2,93,83,16,1,94,,2349,694,30,10/01/2018,09/30/2019
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,500 17TH AVENUE,SEATTLE,WA,98122,KING,(206) 320-2000,90,9,1,95,87,11,2,93,76,13,11,90,78,16,6,90,,1464,411,28,10/01/2018,09/30/2019
500026,SWEDISH EDMONDS HOSPITAL,21601 76TH AVENUE WEST,EDMONDS,WA,98026,SNOHOMISH,(425) 640-4000,95,4,1,97,91,7,2,95,79,17,4,92,82,16,2,93,,2551,631,25,10/01/2018,09/30/2019
500027,SWEDISH MEDICAL CENTER,747 BROADWAY,SEATTLE,WA,98122,KING,(206) 386-6000,96,3,1,98,91,8,1,95,83,14,3,93,83,15,2,93,,4233,1040,25,10/01/2018,09/30/2019
500031,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DRIVE,ABERDEEN,WA,98520,GRAYS HARBOR,(360) 532-8330,95,4,1,97,91,8,1,95,71,24,5,89,64,32,4,86,,1309,468,36,10/01/2018,09/30/2019
500033,SAMARITAN HOSPITAL,801 EAST WHEELER ROAD,MOSES LAKE,WA,98837,GRANT,(509) 765-5606,95,4,1,97,90,9,1,95,73,22,5,90,70,28,2,89,,1456,365,25,10/01/2018,09/30/2019
500036,VIRGINIA MASON MEMORIAL,2811 TIETON DRIVE,YAKIMA,WA,98902,YAKIMA,(509) 575-8000,96,4,0,98,88,10,2,93,79,18,3,92,84,15,1,94,,1085,313,29,10/01/2018,09/30/2019
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,KING,(425) 688-5000,,,,,,,,,,,,,,,,,4,,,,,
500052,KAISER PERMANENTE CENTRAL HOSPITAL,201 - 16TH AVENUE EAST,SEATTLE,WA,98112,KING,(206) 326-3000,97,3,0,98,92,7,1,95,79,18,3,92,79,19,2,92,,2987,971,33,10/01/2018,09/30/2019
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,101 WEST 8TH AVENUE,SPOKANE,WA,99204,SPOKANE,(509) 474-3040,96,3,1,98,90,8,2,94,81,15,4,92,84,15,1,94,,1861,562,30,10/01/2018,09/30/2019
500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352,BENTON,(509) 946-4611,96,4,0,98,91,7,2,95,86,11,3,94,84,14,2,93,,3150,762,24,10/01/2018,09/30/2019
500060,CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223,SNOHOMISH,(360) 435-2133,98,2,0,99,91,7,2,95,84,13,3,93,80,18,2,92,,1287,378,29,10/01/2018,09/30/2019
500064,HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,SEATTLE,WA,98104,KING,(206) 731-3000,96,3,1,98,91,7,2,94,81,17,2,93,83,13,4,92,,1409,252,18,10/01/2018,09/30/2019
500072,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,WA,98362,CLALLAM,(360) 417-7000,97,3,0,98,91,8,1,95,82,14,4,92,81,17,2,93,,1095,405,37,10/01/2018,09/30/2019
500077,PROVIDENCE HOLY FAMILY HOSPITAL,5633 NORTH LIDGERWOOD,SPOKANE,WA,99208,SPOKANE,(509) 482-2450,96,4,0,98,87,10,3,92,80,17,3,92,78,19,3,91,,1597,535,34,10/01/2018,09/30/2019
500088,VALLEY MEDICAL CENTER,400 S 43RD ST,RENTON,WA,98055,KING,(425) 228-3450,95,4,1,97,91,7,2,95,87,11,2,94,81,17,2,92,,1808,405,23,10/01/2018,09/30/2019
500152,SWEDISH ISSAQUAH,751 NE BLAKELY DR,ISSAQUAH,WA,98029,KING,(425) 313-4000,98,2,0,99,94,5,1,96,90,9,1,96,92,6,2,96,,1986,452,23,10/01/2018,09/30/2019
501308,COULEE MEDICAL CENTER,411 FORTUYN ROAD,GRAND COULEE,WA,99133,GRANT,(509) 633-1753,98,2,0,99,97,3,0,99,88,12,0,95,92,8,0,97,3,330,87,27,10/01/2018,09/30/2019
501309,PROVIDENCE ST JOSEPH HOSPITAL,500 EAST WEBSTER,CHEWELAH,WA,99109,STEVENS,(509) 935-8211,98,2,0,99,95,4,1,97,86,14,0,94,82,17,1,94,,354,149,42,10/01/2018,09/30/2019
501312,PROSSER MEMORIAL HOSPITAL,723 MEMORIAL STREET,PROSSER,WA,99350,BENTON,(509) 786-2222,,,,,,,,,,,,,,,,,4,,,,,
501323,JEFFERSON HEALTHCARE,834 SHERIDAN STREET,PORT TOWNSEND,WA,98368,JEFFERSON,(360) 385-2200,99,1,0,99,96,4,0,98,90,8,2,95,87,11,2,95,,959,363,38,10/01/2018,09/30/2019
