Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Communication with Nurses Floor,Communication with Nurses Achievement Threshold,Communication with Nurses Benchmark,Communication with Nurses Baseline Rate,Communication with Nurses Performance Rate,Communication with Nurses Achievement Points,Communication with Nurses Improvement Points,Communication with Nurses Dimension Score,Communication with Doctors Floor,Communication with Doctors Achievement Threshold,Communication with Doctors Benchmark,Communication with Doctors Baseline Rate,Communication with Doctors Performance Rate,Communication with Doctors Achievement Points,Communication with Doctors Improvement Points,Communication with Doctors Dimension Score,Responsiveness of Hospital Staff Floor,Responsiveness of Hospital Staff Achievement Threshold,Responsiveness of Hospital Staff Benchmark,Responsiveness of Hospital Staff Baseline Rate,Responsiveness of Hospital Staff Performance Rate,Responsiveness of Hospital Staff Achievement Points,Responsiveness of Hospital Staff Improvement Points,Responsiveness of Hospital Staff Dimension Score,Care Transition Floor,Care Transition Achievement Threshold,Care Transition Benchmark,Care Transition Baseline Rate,Care Transition Performance Rate,Care Transition Achievement Points,Care Transition Improvement Points,Care Transition Dimension Score,Communication about Medicines Floor,Communication about Medicines Achievement Threshold,Communication about Medicines Benchmark,Communication about Medicines Baseline Rate,Communication about Medicines Performance Rate,Communication about Medicines Achievement Points,Communication about Medicines Improvement Points,Communication about Medicines Dimension Score,Cleanliness and Quietness of Hospital Environment Floor,Cleanliness and Quietness of Hospital Environment Achievement Threshold,Cleanliness and Quietness of Hospital Environment Benchmark,Cleanliness and Quietness of Hospital Environment Baseline Rate,Cleanliness and Quietness of Hospital Environment Performance Rate,Cleanliness and Quietness of Hospital Environment Achievement Points,Cleanliness and Quietness of Hospital Environment Improvement Points,Cleanliness and Quietness of Hospital Environment Dimension Score,Discharge Information Floor,Discharge Information Achievement Threshold,Discharge Information Benchmark,Discharge Information Baseline Rate,Discharge Information Performance Rate,Discharge Information Achievement Points,Discharge Information Improvement Points,Discharge Information Dimension Score,Overall Rating of Hospital Floor,Overall Rating of Hospital Achievement Threshold,Overall Rating of Hospital Benchmark,Overall Rating of Hospital Baseline Rate,Overall Rating of Hospital Performance Rate,Overall Rating of Hospital Achievement Points,Overall Rating of Hospital Improvement Points,Overall Rating of Hospital Dimension Score,HCAHPS Base Score,HCAHPS Consistency Score
500030,ST JOSEPH HOSPITAL,2901 SQUALICUM PARKWAY,BELLINGHAM,WA,98225,Whatcom,51.80,79.08,87.12,79.69,78.60,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,80.64,80.57,1 out of 10,0 out of 9,1 out of 10,35.74,65.07,80.14,61.23,60.72,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,50.42,50.75,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,62.49,61.10,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,56.73,56.20,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,88.61,89.22,4 out of 10,1 out of 9,4 out of 10,32.47,71.59,85.12,70.60,68.36,0 out of 10,0 out of 9,0 out of 10,5,11
500031,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DRIVE,ABERDEEN,WA,98520,Grays Harbor,51.80,79.08,87.12,74.18,72.15,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,75.36,76.56,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,60.87,59.67,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,44.48,46.00,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,59.89,58.24,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,54.83,54.12,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,86.86,90.56,7 out of 10,7 out of 9,7 out of 10,32.47,71.59,85.12,57.68,53.73,0 out of 10,0 out of 9,0 out of 10,7,10
500033,SAMARITAN HOSPITAL,801 EAST WHEELER ROAD,MOSES LAKE,WA,98837,Grant,51.80,79.08,87.12,74.77,79.28,1 out of 10,3 out of 9,3 out of 10,50.67,80.41,88.44,77.24,78.92,0 out of 10,1 out of 9,1 out of 10,35.74,65.07,80.14,66.83,66.74,1 out of 10,0 out of 9,1 out of 10,20.33,51.14,62.50,46.77,46.39,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,60.65,56.53,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,65.60,68.64,2 out of 10,2 out of 9,2 out of 10,66.72,87.44,92.11,84.97,88.01,2 out of 10,4 out of 9,4 out of 10,32.47,71.59,85.12,71.03,65.42,0 out of 10,0 out of 9,0 out of 10,11,16
500036,YAKIMA VALLEY MEMORIAL HOSPITAL,2811 TIETON DRIVE,YAKIMA,WA,98902,Yakima,51.80,79.08,87.12,76.44,74.34,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,78.52,76.96,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,63.21,57.91,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,49.03,46.76,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,62.85,58.96,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,58.96,55.93,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,86.07,85.16,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,65.00,63.17,0 out of 10,0 out of 9,0 out of 10,0,11
500037,ASTRIA TOPPENISH HOSPITAL,502 W FOURTH AVE,TOPPENISH,WA,98948,Yakima,51.80,79.08,87.12,79.57,79.97,1 out of 10,0 out of 9,1 out of 10,50.67,80.41,88.44,85.33,79.97,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,66.33,62.84,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,39.56,52.14,1 out of 10,5 out of 9,5 out of 10,26.16,63.30,73.86,68.26,65.42,2 out of 10,0 out of 9,2 out of 10,41.92,65.72,79.42,63.38,73.06,5 out of 10,6 out of 9,6 out of 10,66.72,87.44,92.11,89.45,92.55,10 out of 10,9 out of 9,10 out of 10,32.47,71.59,85.12,75.92,70.64,0 out of 10,0 out of 9,0 out of 10,24,18
500039,HARRISON MEMORIAL HOSPITAL,2520 CHERRY AVENUE,BREMERTON,WA,98310,Kitsap,51.80,79.08,87.12,76.28,74.55,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,78.87,76.68,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,61.06,60.98,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,52.99,48.57,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,63.62,60.76,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,56.66,50.47,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,90.02,87.83,1 out of 10,0 out of 9,1 out of 10,32.47,71.59,85.12,67.45,59.67,0 out of 10,0 out of 9,0 out of 10,1,7
500041,PEACEHEALTH ST JOHN MEDICAL CENTER,1615 DELAWARE STREET,LONGVIEW,WA,98632,Cowlitz,51.80,79.08,87.12,76.72,78.52,0 out of 10,1 out of 9,1 out of 10,50.67,80.41,88.44,77.49,81.74,2 out of 10,3 out of 9,3 out of 10,35.74,65.07,80.14,59.22,59.46,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,47.28,48.62,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,65.13,62.05,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,62.84,63.81,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,88.16,90.04,6 out of 10,4 out of 9,6 out of 10,32.47,71.59,85.12,62.16,63.32,0 out of 10,0 out of 9,0 out of 10,10,15
500044,MULTICARE DEACONESS HOSPITAL,W 800 FIFTH AVENUE,SPOKANE,WA,99210,Spokane,51.80,79.08,87.12,73.16,74.52,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,76.71,77.70,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,55.31,56.72,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,51.24,45.27,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,57.20,57.50,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,57.81,58.85,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,86.04,83.62,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,63.56,64.45,0 out of 10,0 out of 9,0 out of 10,0,14
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,98668,Clark,51.80,79.08,87.12,76.25,80.79,2 out of 10,4 out of 9,4 out of 10,50.67,80.41,88.44,79.58,80.80,1 out of 10,1 out of 9,1 out of 10,35.74,65.07,80.14,53.79,57.12,0 out of 10,1 out of 9,1 out of 10,20.33,51.14,62.50,49.28,52.59,2 out of 10,2 out of 9,2 out of 10,26.16,63.30,73.86,61.69,62.82,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,55.30,63.29,0 out of 10,3 out of 9,3 out of 10,66.72,87.44,92.11,86.46,88.70,3 out of 10,3 out of 9,3 out of 10,32.47,71.59,85.12,67.67,70.27,0 out of 10,1 out of 9,1 out of 10,15,14
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,King,51.80,79.08,87.12,80.78,79.77,1 out of 10,0 out of 9,1 out of 10,50.67,80.41,88.44,85.04,83.94,4 out of 10,0 out of 9,4 out of 10,35.74,65.07,80.14,63.86,61.67,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,53.81,50.71,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,64.83,61.31,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,66.55,61.47,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,87.47,86.21,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,74.67,74.51,2 out of 10,0 out of 9,2 out of 10,7,16
500053,TRIOS,900 SOUTH AUBURN STREET,KENNEWICK,WA,99336,Benton,51.80,79.08,87.12,75.89,74.09,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,75.96,77.98,0 out of 10,1 out of 9,1 out of 10,35.74,65.07,80.14,61.41,56.85,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,50.14,48.27,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,60.44,59.07,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,65.68,63.69,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,86.36,87.12,0 out of 10,1 out of 9,1 out of 10,32.47,71.59,85.12,68.87,63.58,0 out of 10,0 out of 9,0 out of 10,2,14
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,101 WEST 8TH AVENUE,SPOKANE,WA,99204,Spokane,51.80,79.08,87.12,77.42,79.25,1 out of 10,1 out of 9,1 out of 10,50.67,80.41,88.44,79.08,80.73,1 out of 10,1 out of 9,1 out of 10,35.74,65.07,80.14,63.10,62.67,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,50.27,49.81,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,58.56,62.31,0 out of 10,2 out of 9,2 out of 10,41.92,65.72,79.42,58.39,56.33,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,88.04,86.96,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,72.73,71.79,1 out of 10,0 out of 9,1 out of 10,5,12
500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352,Benton,51.80,79.08,87.12,76.46,79.48,1 out of 10,2 out of 9,2 out of 10,50.67,80.41,88.44,74.09,78.02,0 out of 10,2 out of 9,2 out of 10,35.74,65.07,80.14,64.69,67.16,2 out of 10,1 out of 9,2 out of 10,20.33,51.14,62.50,49.42,52.26,1 out of 10,2 out of 9,2 out of 10,26.16,63.30,73.86,59.72,63.16,0 out of 10,2 out of 9,2 out of 10,41.92,65.72,79.42,60.56,66.37,1 out of 10,3 out of 9,3 out of 10,66.72,87.44,92.11,89.35,87.99,2 out of 10,0 out of 9,2 out of 10,32.47,71.59,85.12,71.93,73.73,2 out of 10,1 out of 9,2 out of 10,17,18
500060,CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223,Snohomish,51.80,79.08,87.12,73.60,71.94,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,75.16,77.93,0 out of 10,2 out of 9,2 out of 10,35.74,65.07,80.14,69.91,65.89,1 out of 10,0 out of 9,1 out of 10,20.33,51.14,62.50,43.53,39.58,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,63.48,58.86,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,59.90,58.24,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,87.20,88.43,2 out of 10,2 out of 9,2 out of 10,32.47,71.59,85.12,63.80,60.65,0 out of 10,0 out of 9,0 out of 10,5,12
500064,HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,SEATTLE,WA,98104,King,51.80,79.08,87.12,76.46,76.86,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,75.57,76.28,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,62.03,61.67,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,51.04,53.71,3 out of 10,2 out of 9,3 out of 10,26.16,63.30,73.86,62.08,60.61,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,55.75,53.73,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,88.67,88.94,3 out of 10,0 out of 9,3 out of 10,32.47,71.59,85.12,72.18,70.08,0 out of 10,0 out of 9,0 out of 10,6,9
500072,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,WA,98362,Clallam,51.80,79.08,87.12,77.05,79.25,1 out of 10,2 out of 9,2 out of 10,50.67,80.41,88.44,82.22,84.68,5 out of 10,3 out of 9,5 out of 10,35.74,65.07,80.14,64.61,68.40,2 out of 10,2 out of 9,2 out of 10,20.33,51.14,62.50,49.05,48.85,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,58.33,63.03,0 out of 10,3 out of 9,3 out of 10,41.92,65.72,79.42,59.76,62.06,0 out of 10,1 out of 9,1 out of 10,66.72,87.44,92.11,88.39,90.30,6 out of 10,5 out of 9,6 out of 10,32.47,71.59,85.12,64.77,69.57,0 out of 10,2 out of 9,2 out of 10,21,16
500077,PROVIDENCE HOLY FAMILY HOSPITAL,5633 NORTH LIDGERWOOD,SPOKANE,WA,99208,Spokane,51.80,79.08,87.12,78.76,76.06,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,78.34,71.28,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,59.73,57.07,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,49.04,47.99,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,63.06,62.33,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,65.72,64.74,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,86.39,84.66,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,75.55,65.77,0 out of 10,0 out of 9,0 out of 10,0,13
500079,MULTICARE GOOD SAMARITAN HOSPITAL,401 15TH AVENUE SE,PUYALLUP,WA,98372,Pierce,51.80,79.08,87.12,75.90,75.01,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,75.59,75.92,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,58.41,59.32,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,49.39,47.23,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,61.90,60.78,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,61.11,58.80,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,87.10,86.07,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,67.28,64.09,0 out of 10,0 out of 9,0 out of 10,0,14
500084,EVERGREENHEALTH MONROE,14701 179TH SE,MONROE,WA,98272,Snohomish,51.80,79.08,87.12,65.71,73.92,0 out of 10,3 out of 9,3 out of 10,50.67,80.41,88.44,76.56,75.62,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,61.88,63.13,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,44.93,45.45,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,61.06,58.50,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,58.57,55.18,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,89.11,89.04,4 out of 10,0 out of 9,4 out of 10,32.47,71.59,85.12,49.62,58.25,0 out of 10,2 out of 9,2 out of 10,9,11
500088,VALLEY MEDICAL CENTER,400 S 43RD ST,RENTON,WA,98055,King,51.80,79.08,87.12,75.86,77.16,0 out of 10,1 out of 9,1 out of 10,50.67,80.41,88.44,78.54,80.40,0 out of 10,1 out of 9,1 out of 10,35.74,65.07,80.14,63.18,63.82,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,53.79,52.05,1 out of 10,0 out of 9,1 out of 10,26.16,63.30,73.86,64.04,59.31,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,68.25,69.77,3 out of 10,1 out of 9,3 out of 10,66.72,87.44,92.11,88.22,86.50,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,73.36,72.42,1 out of 10,0 out of 9,1 out of 10,7,17
500108,ST JOSEPH MEDICAL CENTER,1717 SOUTH J STREET,TACOMA,WA,98405,Pierce,51.80,79.08,87.12,74.73,74.44,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,78.81,76.45,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,61.40,63.26,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,52.14,48.54,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,63.39,59.84,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,53.13,51.04,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,89.16,87.28,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,66.83,63.48,0 out of 10,0 out of 9,0 out of 10,0,7
500119,MULTICARE VALLEY HOSPITAL,12606 EAST MISSION AVENUE,SPOKANE,WA,99216,Spokane,51.80,79.08,87.12,76.02,76.96,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,80.02,78.31,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,59.95,65.03,0 out of 10,2 out of 9,2 out of 10,20.33,51.14,62.50,53.74,49.50,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,59.38,62.25,0 out of 10,1 out of 9,1 out of 10,41.92,65.72,79.42,60.36,63.09,0 out of 10,1 out of 9,1 out of 10,66.72,87.44,92.11,89.80,87.82,1 out of 10,0 out of 9,1 out of 10,32.47,71.59,85.12,68.03,68.87,0 out of 10,0 out of 9,0 out of 10,5,17
500124,EVERGREENHEALTH MEDICAL CENTER,12040 NE 128TH STREET,KIRKLAND,WA,98034,King,51.80,79.08,87.12,80.24,76.95,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,82.00,80.98,1 out of 10,0 out of 9,1 out of 10,35.74,65.07,80.14,62.48,63.29,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,56.30,56.38,5 out of 10,0 out of 9,5 out of 10,26.16,63.30,73.86,64.12,55.50,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,69.84,69.16,3 out of 10,0 out of 9,3 out of 10,66.72,87.44,92.11,87.32,85.83,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,82.79,78.50,5 out of 10,0 out of 9,5 out of 10,14,15
500129,TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY,TACOMA,WA,98405,Pierce,51.80,79.08,87.12,74.30,77.95,0 out of 10,2 out of 9,2 out of 10,50.67,80.41,88.44,78.91,80.04,0 out of 10,1 out of 9,1 out of 10,35.74,65.07,80.14,56.24,60.86,0 out of 10,1 out of 9,1 out of 10,20.33,51.14,62.50,48.82,49.43,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,60.75,60.06,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,62.31,65.09,0 out of 10,1 out of 9,1 out of 10,66.72,87.44,92.11,87.03,86.49,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,67.51,70.95,0 out of 10,1 out of 9,1 out of 10,6,17
500139,CAPITAL MEDICAL CENTER,3900 CAPITAL MALL DR SW,OLYMPIA,WA,98502,Thurston,51.80,79.08,87.12,78.96,76.05,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,82.00,80.50,1 out of 10,0 out of 9,1 out of 10,35.74,65.07,80.14,65.28,63.55,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,56.10,54.79,3 out of 10,0 out of 9,3 out of 10,26.16,63.30,73.86,68.72,67.54,4 out of 10,0 out of 9,4 out of 10,41.92,65.72,79.42,66.61,65.67,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,90.10,91.04,7 out of 10,4 out of 9,7 out of 10,32.47,71.59,85.12,75.45,69.54,0 out of 10,0 out of 9,0 out of 10,15,17
500141,ST FRANCIS COMMUNITY HOSPITAL,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,98003,King,51.80,79.08,87.12,75.34,76.74,0 out of 10,1 out of 9,1 out of 10,50.67,80.41,88.44,76.67,77.60,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,57.60,62.25,0 out of 10,2 out of 9,2 out of 10,20.33,51.14,62.50,51.55,49.91,0 out of 10,0 out of 9,0 out of 10,26.16,63.30,73.86,60.57,59.76,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,56.44,54.69,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,88.54,86.89,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,67.20,68.86,0 out of 10,0 out of 9,0 out of 10,3,10
500150,LEGACY SALMON CREEK MEDICAL CENTER,2211 NE 139TH STREET,VANCOUVER,WA,98686,Clark,51.80,79.08,87.12,81.78,80.61,2 out of 10,0 out of 9,2 out of 10,50.67,80.41,88.44,84.00,81.31,2 out of 10,0 out of 9,2 out of 10,35.74,65.07,80.14,69.29,75.37,7 out of 10,5 out of 9,7 out of 10,20.33,51.14,62.50,60.44,60.33,8 out of 10,0 out of 9,8 out of 10,26.16,63.30,73.86,68.85,71.59,8 out of 10,5 out of 9,8 out of 10,41.92,65.72,79.42,68.45,66.34,1 out of 10,0 out of 9,1 out of 10,66.72,87.44,92.11,93.33,90.33,6 out of 10,0 out of 9,6 out of 10,32.47,71.59,85.12,79.25,80.25,6 out of 10,1 out of 9,6 out of 10,40,20
500151,ST ANTHONY HOSPITAL,11567 CANTERWOOD BOULEVARD NW,GIG HARBOR,WA,98332,Pierce,51.80,79.08,87.12,77.44,73.41,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,78.70,77.13,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,56.85,58.91,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,57.41,54.23,3 out of 10,0 out of 9,3 out of 10,26.16,63.30,73.86,62.12,62.50,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,64.41,65.90,1 out of 10,0 out of 9,1 out of 10,66.72,87.44,92.11,90.09,87.69,1 out of 10,0 out of 9,1 out of 10,32.47,71.59,85.12,75.93,74.80,3 out of 10,0 out of 9,3 out of 10,8,15
500152,SWEDISH ISSAQUAH,751 NE BLAKELY DR,ISSAQUAH,WA,98029,King,51.80,79.08,87.12,79.63,77.75,0 out of 10,0 out of 9,0 out of 10,50.67,80.41,88.44,81.21,79.89,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,69.13,65.33,1 out of 10,0 out of 9,1 out of 10,20.33,51.14,62.50,51.99,53.87,3 out of 10,1 out of 9,3 out of 10,26.16,63.30,73.86,62.45,62.85,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,68.74,66.66,1 out of 10,0 out of 9,1 out of 10,66.72,87.44,92.11,85.91,86.09,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,81.90,80.85,7 out of 10,0 out of 9,7 out of 10,12,18
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,Monongalia,51.80,79.08,87.12,79.20,80.15,2 out of 10,1 out of 9,2 out of 10,50.67,80.41,88.44,79.60,81.01,1 out of 10,1 out of 9,1 out of 10,35.74,65.07,80.14,58.85,60.87,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,50.15,52.43,2 out of 10,1 out of 9,2 out of 10,26.16,63.30,73.86,55.90,62.96,0 out of 10,3 out of 9,3 out of 10,41.92,65.72,79.42,52.78,52.16,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,80.78,88.96,3 out of 10,7 out of 9,7 out of 10,32.47,71.59,85.12,72.09,72.89,1 out of 10,0 out of 9,1 out of 10,16,8
510002,GREENBRIER VALLEY MEDICAL CENTER,1320 MAPLEWOOD AVENUE,RONCEVERTE,WV,24970,Greenbrier,51.80,79.08,87.12,77.50,83.10,5 out of 10,5 out of 9,5 out of 10,50.67,80.41,88.44,81.95,85.05,6 out of 10,4 out of 9,6 out of 10,35.74,65.07,80.14,62.47,77.24,8 out of 10,8 out of 9,8 out of 10,20.33,51.14,62.50,47.83,51.07,0 out of 10,2 out of 9,2 out of 10,26.16,63.30,73.86,61.76,68.53,5 out of 10,5 out of 9,5 out of 10,41.92,65.72,79.42,61.67,69.88,3 out of 10,4 out of 9,4 out of 10,66.72,87.44,92.11,87.52,89.14,4 out of 10,3 out of 9,4 out of 10,32.47,71.59,85.12,64.27,68.81,0 out of 10,2 out of 9,2 out of 10,36,18
510006,UNITED HOSPITAL CENTER,327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,26330,Harrison,51.80,79.08,87.12,76.26,79.68,1 out of 10,3 out of 9,3 out of 10,50.67,80.41,88.44,79.32,80.97,1 out of 10,1 out of 9,1 out of 10,35.74,65.07,80.14,64.16,64.89,0 out of 10,0 out of 9,0 out of 10,20.33,51.14,62.50,46.54,50.13,0 out of 10,2 out of 9,2 out of 10,26.16,63.30,73.86,60.96,65.80,3 out of 10,3 out of 9,3 out of 10,41.92,65.72,79.42,66.91,64.59,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,84.41,83.86,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,70.15,72.37,1 out of 10,1 out of 9,1 out of 10,10,16
510007,ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,HUNTINGTON,WV,25702,Cabell,51.80,79.08,87.12,80.43,80.54,2 out of 10,0 out of 9,2 out of 10,50.67,80.41,88.44,78.11,77.40,0 out of 10,0 out of 9,0 out of 10,35.74,65.07,80.14,69.10,71.64,4 out of 10,2 out of 9,4 out of 10,20.33,51.14,62.50,52.83,53.29,2 out of 10,0 out of 9,2 out of 10,26.16,63.30,73.86,62.39,62.11,0 out of 10,0 out of 9,0 out of 10,41.92,65.72,79.42,65.92,65.32,0 out of 10,0 out of 9,0 out of 10,66.72,87.44,92.11,87.63,87.32,0 out of 10,0 out of 9,0 out of 10,32.47,71.59,85.12,75.73,76.17,4 out of 10,0 out of 9,4 out of 10,12,17
