"State","Condition","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
TX,Colonoscopy care,OP_30,Percentage of patients with history of polyps receiving follow-up colonoscopy in the appropriate timeframe Higher percentages are better,92,26,01/01/2018,12/31/2018
TX,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,100,,01/01/2018,12/31/2018
TX,Cancer care,OP_33,Percentage of patients receiving appropriate radiation therapy for cancer that has spread to the bone Higher percentages are better,92,26,01/01/2018,12/31/2018
TX,Heart Attack or Chest Pain,OP_3b,Average (median) number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital A lower number of minutes is better,57,"25, 26",07/01/2018,06/30/2019
TX,Pregnancy and Delivery Care,PC_01,"Percent of mothers whose deliveries were scheduled too early (1-2 weeks early), when a scheduled delivery was not medically necessaryLower percentages are better",2,26,07/01/2018,06/30/2019
TX,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,62,,07/01/2018,06/30/2019
TX,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,88,,01/01/2019,06/30/2019
TX,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,73,,01/01/2019,06/30/2019
TX,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,80,,01/01/2019,06/30/2019
TX,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,90,,01/01/2019,06/30/2019
UT,Emergency Department,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",61,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,ED_2b_HIGH_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (high)",66,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,ED_2b_LOW_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (low)",52,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,ED_2b_MEDIUM_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (moderate)",65,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,ED_2b_VERY_HIGH_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (high)",81,"25, 26",07/01/2018,06/30/2019
UT,Preventive Care,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,95,,10/01/2018,03/31/2019
UT,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,124,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),137,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),108,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),142,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),170,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,186,25,07/01/2018,06/30/2019
UT,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),184,25,07/01/2018,06/30/2019
UT,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),168,25,07/01/2018,06/30/2019
UT,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),193,25,07/01/2018,06/30/2019
UT,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),240,25,07/01/2018,06/30/2019
UT,Heart Attack or Chest Pain,OP_2,Outpatients with chest pain or possible heart attack who got drugs to break up blood clots within 30 minutes of arrival Higher percentages are better,64,"25, 26",07/01/2018,06/30/2019
UT,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,1,,01/01/2018,12/31/2018
UT,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,73,25,07/01/2018,06/30/2019
UT,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,95,26,01/01/2018,12/31/2018
UT,Colonoscopy care,OP_30,Percentage of patients with history of polyps receiving follow-up colonoscopy in the appropriate timeframe Higher percentages are better,90,26,01/01/2018,12/31/2018
UT,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,01/01/2018,12/31/2018
UT,Cancer care,OP_33,Percentage of patients receiving appropriate radiation therapy for cancer that has spread to the bone Higher percentages are better,83,26,01/01/2018,12/31/2018
UT,Heart Attack or Chest Pain,OP_3b,Average (median) number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital A lower number of minutes is better,34,"25, 26",07/01/2018,06/30/2019
UT,Pregnancy and Delivery Care,PC_01,"Percent of mothers whose deliveries were scheduled too early (1-2 weeks early), when a scheduled delivery was not medically necessaryLower percentages are better",2,26,07/01/2018,06/30/2019
UT,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,60,,07/01/2018,06/30/2019
UT,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,86,,01/01/2019,06/30/2019
UT,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,73,,01/01/2019,06/30/2019
UT,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,79,,01/01/2019,06/30/2019
UT,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,93,,01/01/2019,06/30/2019
VA,Emergency Department,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",88,"25, 26",07/01/2018,06/30/2019
VA,Emergency Department,ED_2b_HIGH_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (high)",104,"25, 26",07/01/2018,06/30/2019
VA,Emergency Department,ED_2b_LOW_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (low)",61,"25, 26",07/01/2018,06/30/2019
VA,Emergency Department,ED_2b_MEDIUM_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (moderate)",84,"25, 26",07/01/2018,06/30/2019
VA,Emergency Department,ED_2b_VERY_HIGH_MIN,"Average time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better (high)",101,"25, 26",07/01/2018,06/30/2019
VA,Preventive Care,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,91,,10/01/2018,03/31/2019
VA,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,132,"25, 26",07/01/2018,06/30/2019
VA,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),152,"25, 26",07/01/2018,06/30/2019
VA,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),127,"25, 26",07/01/2018,06/30/2019
VA,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),143,"25, 26",07/01/2018,06/30/2019
VA,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),128,"25, 26",07/01/2018,06/30/2019
VA,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,269,25,07/01/2018,06/30/2019
