"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure ID","Measure Name","Denominator","Observed Rate Per 1,000","Footnote","Start Date","End Date"
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-13,Postoperative Sepsis Rate,1329,4.51,20,07/01/2016,06/30/2018
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-14,Postoperative Wound Dehiscence Rate,566,0,20,07/01/2016,06/30/2018
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,2344,0,20,07/01/2016,06/30/2018
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-3,Pressure Ulcer Rate,6012,0.5,20,07/01/2016,06/30/2018
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-4,Death among surgical inpatients with serious treatable complications Rate,46,86.96,20,07/01/2016,06/30/2018
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-6,"Iatrogenic pneumothorax, adult Rate",10099,0.1,20,07/01/2016,06/30/2018
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,6023,0.17,20,07/01/2016,06/30/2018
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-8,In-Hospital Fall With Hip Fracture Rate,9314,0,20,07/01/2016,06/30/2018
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1995,1.5,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1809,1.11,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-11,Postoperative Respiratory Failure Rate,1384,0.72,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,3260,2.45,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-13,Postoperative Sepsis Rate,1725,1.16,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-14,Postoperative Wound Dehiscence Rate,1109,0,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,2513,0.4,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-3,Pressure Ulcer Rate,7794,0,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-4,Death among surgical inpatients with serious treatable complications Rate,88,125,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-6,"Iatrogenic pneumothorax, adult Rate",13048,0.15,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,7383,0,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-8,In-Hospital Fall With Hip Fracture Rate,11749,0,20,07/01/2016,06/30/2018
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,PSI-9,Perioperative Hemorrhage or Hematoma Rate,3140,1.59,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1142,1.75,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-11,Postoperative Respiratory Failure Rate,864,6.94,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1804,3.33,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-13,Postoperative Sepsis Rate,1115,8.07,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-14,Postoperative Wound Dehiscence Rate,497,0,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1216,4.93,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-3,Pressure Ulcer Rate,4376,0,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-4,Death among surgical inpatients with serious treatable complications Rate,54,92.59,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-6,"Iatrogenic pneumothorax, adult Rate",7113,0.14,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,4713,0.21,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-8,In-Hospital Fall With Hip Fracture Rate,6501,0.31,20,07/01/2016,06/30/2018
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1680,7.14,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,514,0,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-11,Postoperative Respiratory Failure Rate,460,4.35,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,753,5.31,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-13,Postoperative Sepsis Rate,493,2.03,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-14,Postoperative Wound Dehiscence Rate,270,0,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,601,0,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-3,Pressure Ulcer Rate,2377,1.68,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,"1, 20",07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-6,"Iatrogenic pneumothorax, adult Rate",3669,0,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,2271,0.44,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-8,In-Hospital Fall With Hip Fracture Rate,3134,0.32,20,07/01/2016,06/30/2018
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05009,WINDSOR,(802) 295-9363,PSI-9,Perioperative Hemorrhage or Hematoma Rate,741,2.7,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,294,0,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-11,Postoperative Respiratory Failure Rate,282,7.09,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,463,0,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-13,Postoperative Sepsis Rate,283,3.53,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-14,Postoperative Wound Dehiscence Rate,173,0,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,418,0,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-3,Pressure Ulcer Rate,1870,0,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,"1, 20",07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-6,"Iatrogenic pneumothorax, adult Rate",2791,0,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,1675,0.6,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-8,In-Hospital Fall With Hip Fracture Rate,2444,0,20,07/01/2016,06/30/2018
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,PSI-9,Perioperative Hemorrhage or Hematoma Rate,443,0,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,1909,3.14,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-11,Postoperative Respiratory Failure Rate,1473,6.11,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,3017,4.97,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-13,Postoperative Sepsis Rate,1861,4.3,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-14,Postoperative Wound Dehiscence Rate,825,9.7,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,1766,2.83,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-3,Pressure Ulcer Rate,6072,2.96,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-4,Death among surgical inpatients with serious treatable complications Rate,88,102.27,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-6,"Iatrogenic pneumothorax, adult Rate",9688,0.1,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,5475,1.1,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-8,In-Hospital Fall With Hip Fracture Rate,9017,0.44,20,07/01/2016,06/30/2018
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,PSI-9,Perioperative Hemorrhage or Hematoma Rate,2838,7.05,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,813,0,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-11,Postoperative Respiratory Failure Rate,658,0,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1234,1.62,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-13,Postoperative Sepsis Rate,740,5.41,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-14,Postoperative Wound Dehiscence Rate,311,0,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,777,0,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-3,Pressure Ulcer Rate,3683,1.09,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-4,Death among surgical inpatients with serious treatable complications Rate,36,0,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-6,"Iatrogenic pneumothorax, adult Rate",5573,0,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,3795,0.26,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-8,In-Hospital Fall With Hip Fracture Rate,5212,0.19,20,07/01/2016,06/30/2018
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,PSI-9,Perioperative Hemorrhage or Hematoma Rate,1206,0,20,07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,Not Available,Not Available,"1, 20",07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-11,Postoperative Respiratory Failure Rate,Not Available,Not Available,"1, 20",07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,53,0,20,07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-13,Postoperative Sepsis Rate,Not Available,Not Available,"1, 20",07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-14,Postoperative Wound Dehiscence Rate,38,0,20,07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,110,0,20,07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-3,Pressure Ulcer Rate,1037,0,20,07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-4,Death among surgical inpatients with serious treatable complications Rate,Not Available,Not Available,"1, 20",07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-6,"Iatrogenic pneumothorax, adult Rate",1593,0.63,20,07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,1085,0,20,07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-8,In-Hospital Fall With Hip Fracture Rate,1486,0,20,07/01/2016,06/30/2018
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,PSI-9,Perioperative Hemorrhage or Hematoma Rate,46,0,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-10,Postoperative Acute Kidney Injury Requiring Dialysis Rate,908,1.1,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-11,Postoperative Respiratory Failure Rate,593,0,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-12,Perioperative Pulmonary Embolism (PE) or Deep Vein Thrombosis (DVT) Rate,1375,0.73,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-13,Postoperative Sepsis Rate,879,3.41,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-14,Postoperative Wound Dehiscence Rate,366,0,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-15,Unrecognized Abdominopelvic Accidental Puncture/Laceration Rate,924,0,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-3,Pressure Ulcer Rate,4196,0.48,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-4,Death among surgical inpatients with serious treatable complications Rate,39,179.49,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-6,"Iatrogenic pneumothorax, adult Rate",7002,0,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-7,Central Venous Catheter-Related Bloodstream Infections Rate,3744,0.8,20,07/01/2016,06/30/2018
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,PSI-8,In-Hospital Fall With Hip Fracture Rate,6111,0.16,20,07/01/2016,06/30/2018
