Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,Galveston,0.853715,0.875869,0.851677,0.851807,0 out of 10,0 out of 9,0 out of 10,0.881090,0.906068,0.893108,0.896412,6 out of 10,2 out of 9,6 out of 10,0.882266,0.909532,0.902772,0.912907,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.047383,0.045721,0 out of 10,0 out of 9,0 out of 10
450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,Dallas,0.853715,0.875869,0.835857,0.861132,4 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.883726,0.882523,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.905745,0.906678,9 out of 10,2 out of 9,9 out of 10,0.032229,0.023178,0.031153,0.042055,0 out of 10,0 out of 9,0 out of 10
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,Victoria,0.853715,0.875869,0.871161,0.870643,7 out of 10,0 out of 9,7 out of 10,0.881090,0.906068,0.886098,0.894062,5 out of 10,3 out of 9,5 out of 10,0.882266,0.909532,0.896352,0.904798,8 out of 10,6 out of 9,8 out of 10,0.032229,0.023178,0.031102,0.018824,10 out of 10,9 out of 9,10 out of 10
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,79905,El Paso,0.853715,0.875869,0.869793,0.869056,7 out of 10,0 out of 9,7 out of 10,0.881090,0.906068,0.867585,0.867125,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.870224,0.903302,7 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,Cameron,0.853715,0.875869,0.856714,0.884433,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.879713,0.897910,7 out of 10,6 out of 9,7 out of 10,0.882266,0.909532,0.890135,0.908993,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,Not Available,0.022030,10 out of 10,Not Available,10 out of 10
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78044,Webb,0.853715,0.875869,0.805185,0.849371,0 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.874343,0.897012,6 out of 10,7 out of 9,7 out of 10,0.882266,0.909532,0.877328,0.927752,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.026573,0.033078,0 out of 10,0 out of 9,0 out of 10
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER,700 E MARSHALL AVE,LONGVIEW,TX,75601,Gregg,0.853715,0.875869,Not Available,0.859831,3 out of 10,Not Available,3 out of 10,0.881090,0.906068,0.885288,0.895511,6 out of 10,4 out of 9,6 out of 10,0.882266,0.909532,0.910798,0.898825,6 out of 10,0 out of 9,6 out of 10,0.032229,0.023178,0.027067,0.026178,7 out of 10,2 out of 9,7 out of 10
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,Cameron,0.853715,0.875869,0.851241,0.852559,0 out of 10,0 out of 9,0 out of 10,0.881090,0.906068,0.890727,0.895695,6 out of 10,3 out of 9,6 out of 10,0.882266,0.909532,0.912742,0.914680,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.022017,0.018341,10 out of 10,9 out of 9,10 out of 10
450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,2830 CALDER AVENUE,BEAUMONT,TX,77702,Jefferson,0.853715,0.875869,0.862449,0.866854,6 out of 10,3 out of 9,6 out of 10,0.881090,0.906068,0.859966,0.876301,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.875925,0.875009,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.030329,0.019642,10 out of 10,9 out of 9,10 out of 10
450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,77002,Harris,0.853715,0.875869,0.849023,0.858106,2 out of 10,3 out of 9,3 out of 10,0.881090,0.906068,0.904461,0.892097,4 out of 10,0 out of 9,4 out of 10,0.882266,0.909532,0.878931,0.901431,7 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.035237,0.030982,2 out of 10,3 out of 9,3 out of 10
450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,76104,Tarrant,0.853715,0.875869,0.842226,0.881136,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.888536,0.904658,9 out of 10,9 out of 9,9 out of 10,0.882266,0.909532,0.862321,0.903447,7 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.036808,0.024119,9 out of 10,9 out of 9,9 out of 10
450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,Lubbock,0.853715,0.875869,0.872524,0.858459,2 out of 10,0 out of 9,2 out of 10,0.881090,0.906068,0.883753,0.878351,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.887294,0.895491,5 out of 10,3 out of 9,5 out of 10,0.032229,0.023178,0.028203,0.027809,5 out of 10,0 out of 9,5 out of 10
450042,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,TX,76712,McLennan,0.853715,0.875869,0.845347,0.878513,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.873335,0.851584,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.861068,0.882627,1 out of 10,4 out of 9,4 out of 10,0.032229,0.023178,0.034444,0.038399,0 out of 10,0 out of 9,0 out of 10
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,6201 HARRY HINES BLVD,DALLAS,TX,75390,Dallas,0.853715,0.875869,0.863144,0.891734,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.900708,0.919644,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.896058,0.908556,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.045525,Not Available,Not Available,Not Available,Not Available
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404,Nueces,0.853715,0.875869,0.855357,0.854594,1 out of 10,0 out of 9,1 out of 10,0.881090,0.906068,0.895949,0.880853,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.873324,0.893994,4 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.024913,0.033044,0 out of 10,0 out of 9,0 out of 10
450051,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203,Dallas,0.853715,0.875869,0.833592,0.868973,7 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.877891,0.890767,4 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.892655,0.885478,2 out of 10,0 out of 9,2 out of 10,0.032229,0.023178,0.025667,0.023522,9 out of 10,8 out of 9,9 out of 10
450054,BAYLOR SCOTT & WHITE  CLINIC - TEMPLE,2401 S  31ST ST,TEMPLE,TX,76508,Bell,0.853715,0.875869,0.879008,0.873555,9 out of 10,0 out of 9,9 out of 10,0.881090,0.906068,0.897423,0.890492,4 out of 10,0 out of 9,4 out of 10,0.882266,0.909532,0.907737,0.907745,9 out of 10,0 out of 9,9 out of 10,0.032229,0.023178,0.039633,0.031774,1 out of 10,4 out of 9,4 out of 10
450055,ROLLING PLAINS MEMORIAL HOSPITAL,200 E ARIZONA,SWEETWATER,TX,79556,Nolan,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.878239,0.875870,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.881613,0.915499,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
450056,ASCENSION SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,Travis,0.853715,0.875869,0.857393,0.860851,3 out of 10,1 out of 9,3 out of 10,0.881090,0.906068,0.876269,0.885410,2 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.861646,0.910803,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.026115,0.019586,10 out of 10,9 out of 9,10 out of 10
450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,Bexar,0.853715,0.875869,0.841793,0.842875,0 out of 10,0 out of 9,0 out of 10,0.881090,0.906068,0.904247,0.883787,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.895667,0.900859,7 out of 10,3 out of 9,7 out of 10,0.032229,0.023178,0.032421,0.019448,10 out of 10,9 out of 9,10 out of 10
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,ARLINGTON,TX,76012,Tarrant,0.853715,0.875869,0.854902,0.864580,5 out of 10,4 out of 9,5 out of 10,0.881090,0.906068,0.885419,0.893074,5 out of 10,3 out of 9,5 out of 10,0.882266,0.909532,0.877110,0.905268,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.034241,0.022832,10 out of 10,9 out of 9,10 out of 10
450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,Harris,0.853715,0.875869,0.827800,0.847981,0 out of 10,4 out of 9,4 out of 10,0.881090,0.906068,0.878266,0.894716,5 out of 10,5 out of 9,5 out of 10,0.882266,0.909532,0.898375,0.908758,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.039900,0.031247,1 out of 10,5 out of 9,5 out of 10
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,Brazoria,0.853715,0.875869,0.860783,0.868019,6 out of 10,4 out of 9,6 out of 10,0.881090,0.906068,0.870605,0.879543,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.896118,0.920930,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.036856,0.025401,7 out of 10,8 out of 9,8 out of 10
450079,BAYLOR MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,IRVING,TX,75061,Dallas,0.853715,0.875869,0.828953,0.876036,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.874904,0.908168,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.888547,0.903660,8 out of 10,7 out of 9,8 out of 10,0.032229,0.023178,0.022728,0.023680,9 out of 10,0 out of 9,9 out of 10
450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,Titus,0.853715,0.875869,Not Available,0.862633,4 out of 10,Not Available,4 out of 10,0.881090,0.906068,0.894995,0.880495,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.856454,0.884691,1 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.040477,0.022885,10 out of 10,9 out of 9,10 out of 10
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,BEEVILLE,TX,78102,Bee,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.871967,0.882367,1 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.888363,0.914652,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450,Young,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.871355,0.870555,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.891452,0.886959,2 out of 10,0 out of 9,2 out of 10,0.032229,0.023178,0.029246,0.025889,7 out of 10,5 out of 9,7 out of 10
450087,MEDICAL CITY NORTH HILLS,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND HILLS,TX,76180,Tarrant,0.853715,0.875869,0.828934,0.869291,7 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.876453,0.862073,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.903709,0.902126,7 out of 10,0 out of 9,7 out of 10,0.032229,0.023178,0.032491,0.022617,10 out of 10,9 out of 9,10 out of 10
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,Cooke,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.879628,0.869315,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.875280,0.907403,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.037877,Not Available,Not Available,Not Available,Not Available
450092,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852,Maverick,0.853715,0.875869,0.846968,0.877701,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.915935,0.917110,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.897730,0.881739,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.031730,Not Available,Not Available,Not Available,Not Available
450097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HWY,PASADENA,TX,77504,Harris,0.853715,0.875869,0.831564,0.871360,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.885478,0.904337,9 out of 10,9 out of 9,9 out of 10,0.882266,0.909532,0.886048,0.883948,1 out of 10,0 out of 9,1 out of 10,0.032229,0.023178,0.029993,Not Available,Not Available,Not Available,Not Available
450099,PAMPA REGIONAL MEDICAL CENTER,1 MEDICAL PLAZA,PAMPA,TX,79065,Gray,0.853715,0.875869,0.857763,0.871262,8 out of 10,7 out of 9,8 out of 10,0.881090,0.906068,0.889068,0.889240,3 out of 10,0 out of 9,3 out of 10,0.882266,0.909532,0.895855,0.907056,9 out of 10,8 out of 9,9 out of 10,0.032229,0.023178,0.026505,0.027287,5 out of 10,0 out of 9,5 out of 10
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,100 HILLCREST MEDICAL BLVD,WACO,TX,76712,McLennan,0.853715,0.875869,0.851508,0.857851,2 out of 10,2 out of 9,2 out of 10,0.881090,0.906068,0.880998,0.857165,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.880150,0.895568,5 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.036884,0.030107,3 out of 10,4 out of 9,4 out of 10
450102,CHRISTUS MOTHER FRANCES HOSPITAL,800 EAST DAWSON,TYLER,TX,75701,Smith,0.853715,0.875869,0.863003,0.876163,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.887377,0.877913,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.868482,0.889392,3 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.035451,0.020123,10 out of 10,9 out of 9,10 out of 10
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,Guadalupe,0.853715,0.875869,0.848581,0.870222,7 out of 10,7 out of 9,7 out of 10,0.881090,0.906068,0.865915,0.884914,2 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.873089,0.898037,6 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.043357,0.028178,5 out of 10,7 out of 9,7 out of 10
450107,LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON STREET,EL PASO,TX,79902,El Paso,0.853715,0.875869,0.842637,0.862842,4 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.875170,0.887572,3 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.887999,0.913752,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.032134,0.033622,0 out of 10,0 out of 9,0 out of 10
450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,TX,78114,Wilson,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.881887,0.897829,7 out of 10,6 out of 9,7 out of 10,0.882266,0.909532,0.886025,0.886350,2 out of 10,0 out of 9,2 out of 10,0.032229,0.023178,0.030295,0.023393,9 out of 10,9 out of 9,9 out of 10
450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,Hidalgo,0.853715,0.875869,0.855782,0.877664,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.904974,0.918460,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.896802,0.912639,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.035746,Not Available,Not Available,Not Available,Not Available
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,601 E 15TH STREET,AUSTIN,TX,78701,Travis,0.853715,0.875869,0.853715,0.871078,8 out of 10,7 out of 9,8 out of 10,0.881090,0.906068,0.888160,0.881544,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.874079,0.897901,6 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.032522,0.027201,5 out of 10,5 out of 9,5 out of 10
450128,KNAPP MEDICAL CENTER,1401 EAST EIGHT STREET,WESLACO,TX,78596,Hidalgo,0.853715,0.875869,0.837090,0.889898,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.881380,0.915788,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.902803,0.914317,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.026833,0.023193,9 out of 10,9 out of 9,9 out of 10
450130,NIX HEALTH CARE SYSTEM,"414 NAVARRO, SUITE 600",SAN ANTONIO,TX,78205,Bexar,0.853715,0.875869,0.861311,0.866448,6 out of 10,3 out of 9,6 out of 10,0.881090,0.906068,0.889294,0.894633,5 out of 10,3 out of 9,5 out of 10,0.882266,0.909532,0.911547,0.900652,7 out of 10,0 out of 9,7 out of 10,0.032229,0.023178,0.030789,0.029476,3 out of 10,1 out of 9,3 out of 10
450132,MEDICAL CENTER HOSPITAL,500 W 4TH STREET,ODESSA,TX,79761,Ector,0.853715,0.875869,0.824763,0.863712,5 out of 10,7 out of 9,7 out of 10,0.881090,0.906068,0.853176,0.852422,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.871198,0.881849,0 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,0.034326,0.045227,0 out of 10,0 out of 9,0 out of 10
450133,MIDLAND MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,MIDLAND,TX,79701,Midland,0.853715,0.875869,0.844451,0.870505,7 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.879021,0.846036,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.871973,0.883177,1 out of 10,2 out of 9,2 out of 10,0.032229,0.023178,0.024376,0.022163,10 out of 10,9 out of 9,10 out of 10
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,Tarrant,0.853715,0.875869,0.842569,0.855069,1 out of 10,3 out of 9,3 out of 10,0.881090,0.906068,0.861454,0.875904,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.870661,0.910172,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.030098,0.025281,7 out of 10,6 out of 9,7 out of 10
450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,1400 EIGHTH AVE,FORT WORTH,TX,76104,Tarrant,0.853715,0.875869,0.860477,0.871142,8 out of 10,6 out of 9,8 out of 10,0.881090,0.906068,0.904284,0.899141,7 out of 10,0 out of 9,7 out of 10,0.882266,0.909532,0.911598,0.920750,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.025999,0.029150,4 out of 10,0 out of 9,4 out of 10
450147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO ST,VICTORIA,TX,77902,Victoria,0.853715,0.875869,0.842651,0.877378,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.883187,0.883642,1 out of 10,0 out of 9,1 out of 10,0.882266,0.909532,0.901103,0.923249,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.027733,0.021517,10 out of 10,9 out of 9,10 out of 10
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,CLEBURNE,TX,76033,Johnson,0.853715,0.875869,Not Available,0.862940,4 out of 10,Not Available,4 out of 10,0.881090,0.906068,0.881546,0.878968,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.899384,0.890683,3 out of 10,0 out of 9,3 out of 10,0.032229,0.023178,0.038996,0.025739,7 out of 10,8 out of 9,8 out of 10
450152,ADVENTHEALTH CENTRAL TEXAS,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542,Bell,0.853715,0.875869,0.867059,0.883938,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.889296,0.891239,4 out of 10,1 out of 9,4 out of 10,0.882266,0.909532,0.896924,0.910896,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.047033,0.026413,6 out of 10,8 out of 9,8 out of 10
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,DEL RIO,TX,78840,Val Verde,0.853715,0.875869,0.847766,0.876120,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.889673,0.898064,7 out of 10,5 out of 9,7 out of 10,0.882266,0.909532,0.878307,0.898001,6 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.033948,Not Available,Not Available,Not Available,Not Available
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,1311 EAST GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363,Kleberg,0.853715,0.875869,Not Available,0.875747,9 out of 10,Not Available,9 out of 10,0.881090,0.906068,0.899259,0.890752,4 out of 10,0 out of 9,4 out of 10,0.882266,0.909532,0.889176,0.878568,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
450165,METHODIST HOSPITAL SOUTH,1905 HWY 97 EAST,JOURDANTON,TX,78026,Atascosa,0.853715,0.875869,0.851509,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.887185,0.893263,5 out of 10,3 out of 9,5 out of 10,0.882266,0.909532,0.891065,0.901728,7 out of 10,5 out of 9,7 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
450176,MISSION REGIONAL MEDICAL CENTER,900 SOUTH BRYAN ROAD,MISSION,TX,78572,Hidalgo,0.853715,0.875869,0.865206,0.878116,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.909658,0.904962,9 out of 10,0 out of 9,9 out of 10,0.882266,0.909532,0.912094,0.912859,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.025697,0.017814,10 out of 10,9 out of 9,10 out of 10
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,HOUSTON,TX,77008,Harris,0.853715,0.875869,0.849362,0.868285,6 out of 10,7 out of 9,7 out of 10,0.881090,0.906068,0.883641,0.895245,6 out of 10,5 out of 9,6 out of 10,0.882266,0.909532,0.894177,0.923781,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.030583,0.027719,5 out of 10,3 out of 9,5 out of 10
450187,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,BRENHAM,TX,77833,Washington,0.853715,0.875869,0.826902,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.889899,0.893865,5 out of 10,2 out of 9,5 out of 10,0.882266,0.909532,0.858051,0.882714,1 out of 10,4 out of 9,4 out of 10,0.032229,0.023178,0.029613,Not Available,Not Available,Not Available,Not Available
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,Hill,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.885600,0.888104,3 out of 10,1 out of 9,3 out of 10,0.882266,0.909532,0.863656,0.859391,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,"7200 CAMBRIDGE, 11TH FLOOR",HOUSTON,TX,77030,Harris,0.853715,0.875869,0.852305,0.881143,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.900572,0.912712,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.931850,0.922155,10 out of 10,0 out of 9,10 out of 10,0.032229,0.023178,0.036018,0.030041,3 out of 10,4 out of 9,4 out of 10
450194,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,501 S RAGSDALE,JACKSONVILLE,TX,75766,Cherokee,0.853715,0.875869,0.840976,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.883044,0.877346,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.872815,0.889964,3 out of 10,4 out of 9,4 out of 10,0.032229,0.023178,0.030999,0.024422,8 out of 10,8 out of 9,8 out of 10
450196,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,PARIS,TX,75460,Lamar,0.853715,0.875869,0.865715,0.865137,5 out of 10,0 out of 9,5 out of 10,0.881090,0.906068,0.868795,0.874954,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.837591,0.916477,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.032129,0.019070,10 out of 10,9 out of 9,10 out of 10
